Entity,Code,Year,Annual CO2 emissions from gas (per capita)
Turkmenistan,TKM,1925,0.0107
Turkmenistan,TKM,1926,0.0146
Turkmenistan,TKM,1927,0.0156
Turkmenistan,TKM,1928,0.0182
Turkmenistan,TKM,1929,0.0202
Turkmenistan,TKM,1930,0.02
Turkmenistan,TKM,1931,0.0325
Turkmenistan,TKM,1932,0.0444
Turkmenistan,TKM,1933,0.0562
Turkmenistan,TKM,1934,0.0752
Turkmenistan,TKM,1935,0.0921
Turkmenistan,TKM,1936,0.1173
Turkmenistan,TKM,1937,0.1216
Turkmenistan,TKM,1938,0.1215
Turkmenistan,TKM,1939,0.1209
Turkmenistan,TKM,1940,0.1933
Turkmenistan,TKM,1945,0.2122
Turkmenistan,TKM,1946,0.2362
Turkmenistan,TKM,1947,0.284
Turkmenistan,TKM,1948,0.3007
Turkmenistan,TKM,1949,0.3038
Turkmenistan,TKM,1950,0.3883
Turkmenistan,TKM,1951,0.4135
Turkmenistan,TKM,1952,0.4003
Turkmenistan,TKM,1953,0.4074
Turkmenistan,TKM,1954,0.4278
Turkmenistan,TKM,1955,0.4866
Turkmenistan,TKM,1956,0.604
Turkmenistan,TKM,1957,0.8629
Turkmenistan,TKM,1958,1.1548
Turkmenistan,TKM,1959,1.3454
Turkmenistan,TKM,1960,1.5471
Turkmenistan,TKM,1961,1.7963
Turkmenistan,TKM,1962,2.0003
Turkmenistan,TKM,1963,2.2658
Turkmenistan,TKM,1964,2.5581
Turkmenistan,TKM,1965,2.7825
Turkmenistan,TKM,1966,2.9236
Turkmenistan,TKM,1967,2.9961
Turkmenistan,TKM,1968,3.0436
Turkmenistan,TKM,1969,3.0929
Turkmenistan,TKM,1970,2.842
Turkmenistan,TKM,1971,3.0233
Turkmenistan,TKM,1972,3.0448
Turkmenistan,TKM,1973,3.0614
Turkmenistan,TKM,1974,3.0815
Turkmenistan,TKM,1975,3.2236
Turkmenistan,TKM,1976,3.4142
Turkmenistan,TKM,1977,3.5206
Turkmenistan,TKM,1978,3.516
Turkmenistan,TKM,1979,3.617
Turkmenistan,TKM,1980,3.7086
Turkmenistan,TKM,1981,3.704
Turkmenistan,TKM,1982,3.8073
Turkmenistan,TKM,1983,3.9353
Turkmenistan,TKM,1984,4.1081
Turkmenistan,TKM,1985,4.508
Turkmenistan,TKM,1986,6.6782
Turkmenistan,TKM,1987,7.1122
Turkmenistan,TKM,1988,7.1189
Turkmenistan,TKM,1989,7.0523
Turkmenistan,TKM,1990,4.547
Turkmenistan,TKM,1991,4.3316
Turkmenistan,TKM,1992,3.2352
Turkmenistan,TKM,1993,4.4684
Turkmenistan,TKM,1994,5.9163
Turkmenistan,TKM,1995,6.0946
Turkmenistan,TKM,1996,4.8371
Turkmenistan,TKM,1997,4.86
Turkmenistan,TKM,1998,4.5394
Turkmenistan,TKM,1999,5.4898
Turkmenistan,TKM,2000,5.5242
Turkmenistan,TKM,2001,5.7175
Turkmenistan,TKM,2002,5.7416
Turkmenistan,TKM,2003,6.3092
Turkmenistan,TKM,2004,6.5663
Turkmenistan,TKM,2005,6.86
Turkmenistan,TKM,2006,7.0719
Turkmenistan,TKM,2007,8.1824
Turkmenistan,TKM,2008,8.1189
Turkmenistan,TKM,2009,6.8884
Turkmenistan,TKM,2010,7.8009
Turkmenistan,TKM,2011,8.4446
Turkmenistan,TKM,2012,8.5546
Turkmenistan,TKM,2013,8.622
Turkmenistan,TKM,2014,8.5884
Turkmenistan,TKM,2015,8.7793
Turkmenistan,TKM,2016,8.6288
Turkmenistan,TKM,2017,8.486
Turkmenistan,TKM,2018,8.3503
Turkmenistan,TKM,2019,9.132
Turkmenistan,TKM,2020,8.9308
Ukraine,UKR,1921,0.0002
Ukraine,UKR,1922,0.0002
Ukraine,UKR,1923,0.0001
Ukraine,UKR,1924,0.001
Ukraine,UKR,1925,0.0017
Ukraine,UKR,1926,0.002
Ukraine,UKR,1927,0.002
Ukraine,UKR,1928,0.0022
Ukraine,UKR,1929,0.0027
Ukraine,UKR,1930,0.0035
Ukraine,UKR,1931,0.0058
Ukraine,UKR,1932,0.0067
Ukraine,UKR,1933,0.0078
Ukraine,UKR,1934,0.0099
Ukraine,UKR,1935,0.0114
Ukraine,UKR,1936,0.0141
Ukraine,UKR,1937,0.0148
Ukraine,UKR,1938,0.0148
Ukraine,UKR,1939,0.0147
Ukraine,UKR,1940,0.021
Ukraine,UKR,1945,0.0201
Ukraine,UKR,1946,0.0229
Ukraine,UKR,1947,0.0278
Ukraine,UKR,1948,0.0305
Ukraine,UKR,1949,0.0313
Ukraine,UKR,1950,0.0408
Ukraine,UKR,1951,0.0436
Ukraine,UKR,1952,0.0439
Ukraine,UKR,1953,0.0466
Ukraine,UKR,1954,0.0503
Ukraine,UKR,1955,0.0596
Ukraine,UKR,1956,0.0798
Ukraine,UKR,1957,0.1236
Ukraine,UKR,1958,0.1833
Ukraine,UKR,1959,0.2323
Ukraine,UKR,1960,0.295
Ukraine,UKR,1961,0.383
Ukraine,UKR,1962,0.4774
Ukraine,UKR,1963,0.5829
Ukraine,UKR,1964,0.7066
Ukraine,UKR,1965,0.8147
Ukraine,UKR,1966,0.8997
Ukraine,UKR,1967,0.9858
Ukraine,UKR,1968,1.0702
Ukraine,UKR,1969,1.1441
Ukraine,UKR,1970,1.0495
Ukraine,UKR,1971,1.1878
Ukraine,UKR,1972,1.2464
Ukraine,UKR,1973,1.3172
Ukraine,UKR,1974,1.3976
Ukraine,UKR,1975,1.5221
Ukraine,UKR,1976,1.6683
Ukraine,UKR,1977,1.7866
Ukraine,UKR,1978,1.8807
Ukraine,UKR,1979,1.9977
Ukraine,UKR,1980,2.0707
Ukraine,UKR,1981,2.2466
Ukraine,UKR,1982,2.3716
Ukraine,UKR,1983,2.5475
Ukraine,UKR,1984,2.7566
Ukraine,UKR,1985,2.9859
Ukraine,UKR,1986,2.9442
Ukraine,UKR,1987,3.2961
Ukraine,UKR,1988,3.5295
Ukraine,UKR,1989,3.5056
Ukraine,UKR,1990,4.1932
Ukraine,UKR,1991,4.3624
Ukraine,UKR,1992,3.8297
Ukraine,UKR,1993,3.2299
Ukraine,UKR,1994,2.817
Ukraine,UKR,1995,2.6293
Ukraine,UKR,1996,2.7192
Ukraine,UKR,1997,2.5793
Ukraine,UKR,1998,3.1297
Ukraine,UKR,1999,2.6368
Ukraine,UKR,2000,2.5385
Ukraine,UKR,2001,2.688
Ukraine,UKR,2002,2.4189
Ukraine,UKR,2003,2.6913
Ukraine,UKR,2004,2.712
Ukraine,UKR,2005,2.7703
Ukraine,UKR,2006,2.7097
Ukraine,UKR,2007,2.566
Ukraine,UKR,2008,2.4775
Ukraine,UKR,2009,1.9508
Ukraine,UKR,2010,2.1879
Ukraine,UKR,2011,2.2756
Ukraine,UKR,2012,2.1301
Ukraine,UKR,2013,1.9928
Ukraine,UKR,2014,1.6655
Ukraine,UKR,2015,1.4591
Ukraine,UKR,2016,1.4347
Ukraine,UKR,2017,1.4983
Ukraine,UKR,2018,1.5141
Ukraine,UKR,2019,1.3761
Ukraine,UKR,2020,1.4352
United Arab Emirates,ARE,1967,5.1161
United Arab Emirates,ARE,1968,6.2999
United Arab Emirates,ARE,1969,5.5744
United Arab Emirates,ARE,1970,1.8749
United Arab Emirates,ARE,1971,3.9887
United Arab Emirates,ARE,1972,3.9516
United Arab Emirates,ARE,1973,4.1317
United Arab Emirates,ARE,1974,3.8402
United Arab Emirates,ARE,1975,2.7733
United Arab Emirates,ARE,1976,2.6418
United Arab Emirates,ARE,1977,1.5149
United Arab Emirates,ARE,1978,1.5305
United Arab Emirates,ARE,1979,7.6964
United Arab Emirates,ARE,1980,8.6065
United Arab Emirates,ARE,1981,10.1664
United Arab Emirates,ARE,1982,10.0249
United Arab Emirates,ARE,1983,8.6943
United Arab Emirates,ARE,1984,11.3858
United Arab Emirates,ARE,1985,13.4732
United Arab Emirates,ARE,1986,15.2918
United Arab Emirates,ARE,1987,16.3832
United Arab Emirates,ARE,1988,15.7093
United Arab Emirates,ARE,1989,17.9986
United Arab Emirates,ARE,1990,16.7907
United Arab Emirates,ARE,1991,18.9956
United Arab Emirates,ARE,1992,16.564
United Arab Emirates,ARE,1993,16.3807
United Arab Emirates,ARE,1994,17.9855
United Arab Emirates,ARE,1995,18.5812
United Arab Emirates,ARE,1996,21.361
United Arab Emirates,ARE,1997,19.899
United Arab Emirates,ARE,1998,19.8724
United Arab Emirates,ARE,1999,19.2114
United Arab Emirates,ARE,2000,19.2502
United Arab Emirates,ARE,2001,18.7509
United Arab Emirates,ARE,2002,19.9855
United Arab Emirates,ARE,2003,19.4538
United Arab Emirates,ARE,2004,18.9436
United Arab Emirates,ARE,2005,17.0494
United Arab Emirates,ARE,2006,15.577
United Arab Emirates,ARE,2007,14.7995
United Arab Emirates,ARE,2008,15.2063
United Arab Emirates,ARE,2009,14.3315
United Arab Emirates,ARE,2010,13.6687
United Arab Emirates,ARE,2011,14.5492
United Arab Emirates,ARE,2012,14.5059
United Arab Emirates,ARE,2013,14.8306
United Arab Emirates,ARE,2014,14.4716
United Arab Emirates,ARE,2015,14.4833
United Arab Emirates,ARE,2016,14.4122
United Arab Emirates,ARE,2017,12.6443
United Arab Emirates,ARE,2018,12.208
United Arab Emirates,ARE,2019,12.0901
United Arab Emirates,ARE,2020,11.6299
United Kingdom,GBR,1942,0.0001
United Kingdom,GBR,1944,0.0001
United Kingdom,GBR,1945,0.0001
United Kingdom,GBR,1951,0.0003
United Kingdom,GBR,1952,0.0004
United Kingdom,GBR,1953,0.0004
United Kingdom,GBR,1954,0.0006
United Kingdom,GBR,1955,0.0005
United Kingdom,GBR,1956,0.0007
United Kingdom,GBR,1957,0.0012
United Kingdom,GBR,1958,0.0023
United Kingdom,GBR,1959,0.0026
United Kingdom,GBR,1960,0.0029
United Kingdom,GBR,1961,0.0028
United Kingdom,GBR,1962,0.0041
United Kingdom,GBR,1963,0.0054
United Kingdom,GBR,1964,0.0095
United Kingdom,GBR,1965,0.0311
United Kingdom,GBR,1966,0.0302
United Kingdom,GBR,1967,0.0506
United Kingdom,GBR,1968,0.1136
United Kingdom,GBR,1969,0.2213
United Kingdom,GBR,1970,0.4158
United Kingdom,GBR,1971,0.6678
United Kingdom,GBR,1972,0.9422
United Kingdom,GBR,1973,1.0176
United Kingdom,GBR,1974,1.2152
United Kingdom,GBR,1975,1.2712
United Kingdom,GBR,1976,1.3177
United Kingdom,GBR,1977,1.4058
United Kingdom,GBR,1978,1.4504
United Kingdom,GBR,1979,1.5869
United Kingdom,GBR,1980,1.5731
United Kingdom,GBR,1981,1.5938
United Kingdom,GBR,1982,1.6592
United Kingdom,GBR,1983,1.7266
United Kingdom,GBR,1984,1.7682
United Kingdom,GBR,1985,1.9134
United Kingdom,GBR,1986,1.9155
United Kingdom,GBR,1987,1.8975
United Kingdom,GBR,1988,1.8634
United Kingdom,GBR,1989,1.8379
United Kingdom,GBR,1990,1.9408
United Kingdom,GBR,1991,2.0843
United Kingdom,GBR,1992,2.0885
United Kingdom,GBR,1993,2.3439
United Kingdom,GBR,1994,2.5032
United Kingdom,GBR,1995,2.6411
United Kingdom,GBR,1996,3.056
United Kingdom,GBR,1997,3.1139
United Kingdom,GBR,1998,3.2492
United Kingdom,GBR,1999,3.4788
United Kingdom,GBR,2000,3.5453
United Kingdom,GBR,2001,3.52
United Kingdom,GBR,2002,3.4847
United Kingdom,GBR,2003,3.4846
United Kingdom,GBR,2004,3.5188
United Kingdom,GBR,2005,3.3901
United Kingdom,GBR,2006,3.1807
United Kingdom,GBR,2007,3.1835
United Kingdom,GBR,2008,3.2432
United Kingdom,GBR,2009,2.9727
United Kingdom,GBR,2010,3.1671
United Kingdom,GBR,2011,2.6152
United Kingdom,GBR,2012,2.4425
United Kingdom,GBR,2013,2.4165
United Kingdom,GBR,2014,2.1993
United Kingdom,GBR,2015,2.2355
United Kingdom,GBR,2016,2.4859
United Kingdom,GBR,2017,2.411
United Kingdom,GBR,2018,2.4199
United Kingdom,GBR,2019,2.3845
United Kingdom,GBR,2020,2.3101
United States,USA,1882,0.0031
United States,USA,1883,0.0069
United States,USA,1884,0.0208
United States,USA,1885,0.0643
United States,USA,1886,0.1299
United States,USA,1887,0.1948
United States,USA,1888,0.2709
United States,USA,1889,0.1931
United States,USA,1890,0.1806
United States,USA,1891,0.1354
United States,USA,1892,0.1153
United States,USA,1893,0.106
United States,USA,1894,0.0956
United States,USA,1895,0.0985
United States,USA,1896,0.094
United States,USA,1897,0.0981
United States,USA,1898,0.1117
United States,USA,1899,0.1412
United States,USA,1900,0.1465
United States,USA,1901,0.1601
United States,USA,1902,0.1671
United States,USA,1903,0.1737
United States,USA,1904,0.1778
United States,USA,1905,0.1973
United States,USA,1906,0.2142
United States,USA,1907,0.2193
United States,USA,1908,0.2128
United States,USA,1909,0.2496
United States,USA,1910,0.2597
United States,USA,1911,0.2573
United States,USA,1912,0.2776
United States,USA,1913,0.2831
United States,USA,1914,0.2838
United States,USA,1915,0.297
United States,USA,1916,0.3506
United States,USA,1917,0.3647
United States,USA,1918,0.3261
United States,USA,1919,0.3326
United States,USA,1920,0.3569
United States,USA,1921,0.292
United States,USA,1922,0.3313
United States,USA,1923,0.4313
United States,USA,1924,0.4819
United States,USA,1925,0.4945
United States,USA,1926,0.5381
United States,USA,1927,0.5839
United States,USA,1928,0.6244
United States,USA,1929,0.7537
United States,USA,1930,0.7554
United States,USA,1931,0.6508
United States,USA,1932,0.5973
United States,USA,1933,0.5943
United States,USA,1934,0.671
United States,USA,1935,0.7225
United States,USA,1936,0.8107
United States,USA,1937,0.8948
United States,USA,1938,0.8473
United States,USA,1939,0.9043
United States,USA,1940,0.9647
United States,USA,1941,1.0098
United States,USA,1942,1.0842
United States,USA,1943,1.1951
United States,USA,1944,1.2789
United States,USA,1945,1.3364
United States,USA,1946,1.3543
United States,USA,1947,1.4737
United States,USA,1948,1.6331
United States,USA,1949,1.6946
United States,USA,1950,2.0101
United States,USA,1951,2.3386
United States,USA,1952,2.4671
United States,USA,1953,2.5516
United States,USA,1954,2.6313
United States,USA,1955,2.7911
United States,USA,1956,2.8957
United States,USA,1957,3.0416
United States,USA,1958,3.1567
United States,USA,1959,3.2277
United States,USA,1960,3.3742
United States,USA,1961,3.3572
United States,USA,1962,3.517
United States,USA,1963,3.6857
United States,USA,1964,3.8452
United States,USA,1965,3.9182
United States,USA,1966,4.1715
United States,USA,1967,4.322
United States,USA,1968,4.5497
United States,USA,1969,4.9027
United States,USA,1970,5.0556
United States,USA,1971,5.1893
United States,USA,1972,5.2313
United States,USA,1973,5.1362
United States,USA,1974,4.8596
United States,USA,1975,4.53
United States,USA,1976,4.6224
United States,USA,1977,4.4441
United States,USA,1978,4.3918
United States,USA,1979,4.5566
United States,USA,1980,4.4362
United States,USA,1981,4.3203
United States,USA,1982,3.9832
United States,USA,1983,3.7032
United States,USA,1984,3.8731
United States,USA,1985,3.7022
United States,USA,1986,3.4895
United States,USA,1987,3.6314
United States,USA,1988,3.7808
United States,USA,1989,3.8894
United States,USA,1990,4.0999
United States,USA,1991,4.1514
United States,USA,1992,4.2462
United States,USA,1993,4.3117
United States,USA,1994,4.3696
United States,USA,1995,4.5049
United States,USA,1996,4.5282
United States,USA,1997,4.5023
United States,USA,1998,4.3636
United States,USA,1999,4.325
United States,USA,2000,4.4641
United States,USA,2001,4.233
United States,USA,2002,4.3329
United States,USA,2003,4.1789
United States,USA,2004,4.1649
United States,USA,2005,4.0655
United States,USA,2006,3.9727
United States,USA,2007,4.1834
United States,USA,2008,4.1737
United States,USA,2009,4.067
United States,USA,2010,4.2355
United States,USA,2011,4.2606
United States,USA,2012,4.4206
United States,USA,2013,4.5117
United States,USA,2014,4.5683
United States,USA,2015,4.6601
United States,USA,2016,4.6514
United States,USA,2017,4.5528
United States,USA,2018,5.017
United States,USA,2019,5.1506
United States,USA,2020,4.9999
Uruguay,URY,1946,0.0034
Uruguay,URY,1947,0.0034
Uruguay,URY,1948,0.0017
Uruguay,URY,1949,0.0016
Uruguay,URY,1998,0.0011
Uruguay,URY,1999,0.0122
Uruguay,URY,2000,0.0187
Uruguay,URY,2001,0.0176
Uruguay,URY,2002,0.0121
Uruguay,URY,2003,0.0331
Uruguay,URY,2004,0.0585
Uruguay,URY,2005,0.0552
Uruguay,URY,2006,0.0639
Uruguay,URY,2007,0.0583
Uruguay,URY,2008,0.0516
Uruguay,URY,2009,0.0361
Uruguay,URY,2010,0.0447
Uruguay,URY,2011,0.0435
Uruguay,URY,2012,0.0315
Uruguay,URY,2013,0.0292
Uruguay,URY,2014,0.0269
Uruguay,URY,2015,0.0279
Uruguay,URY,2016,0.031
Uruguay,URY,2017,0.0352
Uruguay,URY,2018,0.0329
Uruguay,URY,2019,0.0327
Uruguay,URY,2020,0.0269
Uzbekistan,UZB,1921,0.0011
Uzbekistan,UZB,1922,0.001
Uzbekistan,UZB,1923,0.0007
Uzbekistan,UZB,1924,0.0059
Uzbekistan,UZB,1925,0.0093
Uzbekistan,UZB,1926,0.0123
Uzbekistan,UZB,1927,0.013
Uzbekistan,UZB,1928,0.0146
Uzbekistan,UZB,1929,0.0166
Uzbekistan,UZB,1930,0.0173
Uzbekistan,UZB,1931,0.028
Uzbekistan,UZB,1932,0.0373
Uzbekistan,UZB,1933,0.0466
Uzbekistan,UZB,1934,0.0616
Uzbekistan,UZB,1935,0.0743
Uzbekistan,UZB,1936,0.0936
Uzbekistan,UZB,1937,0.0975
Uzbekistan,UZB,1938,0.0975
Uzbekistan,UZB,1939,0.097
Uzbekistan,UZB,1940,0.1509
Uzbekistan,UZB,1945,0.1604
Uzbekistan,UZB,1946,0.1785
Uzbekistan,UZB,1947,0.2146
Uzbekistan,UZB,1948,0.2281
Uzbekistan,UZB,1949,0.2314
Uzbekistan,UZB,1950,0.2939
Uzbekistan,UZB,1951,0.3074
Uzbekistan,UZB,1952,0.2976
Uzbekistan,UZB,1953,0.3034
Uzbekistan,UZB,1954,0.3183
Uzbekistan,UZB,1955,0.3631
Uzbekistan,UZB,1956,0.4537
Uzbekistan,UZB,1957,0.6462
Uzbekistan,UZB,1958,0.8626
Uzbekistan,UZB,1959,1.0032
Uzbekistan,UZB,1960,1.1514
Uzbekistan,UZB,1961,1.3325
Uzbekistan,UZB,1962,1.4847
Uzbekistan,UZB,1963,1.6751
Uzbekistan,UZB,1964,1.8757
Uzbekistan,UZB,1965,2.0219
Uzbekistan,UZB,1966,2.1085
Uzbekistan,UZB,1967,2.1528
Uzbekistan,UZB,1968,2.176
Uzbekistan,UZB,1969,2.2047
Uzbekistan,UZB,1970,2.0458
Uzbekistan,UZB,1971,2.1469
Uzbekistan,UZB,1972,2.1766
Uzbekistan,UZB,1973,2.1976
Uzbekistan,UZB,1974,2.2215
Uzbekistan,UZB,1975,2.32
Uzbekistan,UZB,1976,2.4411
Uzbekistan,UZB,1977,2.5083
Uzbekistan,UZB,1978,2.513
Uzbekistan,UZB,1979,2.584
Uzbekistan,UZB,1980,2.6391
Uzbekistan,UZB,1981,2.6245
Uzbekistan,UZB,1982,2.6819
Uzbekistan,UZB,1983,2.7499
Uzbekistan,UZB,1984,2.8394
Uzbekistan,UZB,1985,3.084
Uzbekistan,UZB,1986,2.718
Uzbekistan,UZB,1987,3.0512
Uzbekistan,UZB,1988,2.9735
Uzbekistan,UZB,1989,3.0195
Uzbekistan,UZB,1990,3.0856
Uzbekistan,UZB,1991,3.0369
Uzbekistan,UZB,1992,3.5952
Uzbekistan,UZB,1993,3.7302
Uzbekistan,UZB,1994,3.4989
Uzbekistan,UZB,1995,3.4349
Uzbekistan,UZB,1996,3.4985
Uzbekistan,UZB,1997,3.49
Uzbekistan,UZB,1998,3.9257
Uzbekistan,UZB,1999,3.9708
Uzbekistan,UZB,2000,3.85
Uzbekistan,UZB,2001,3.8568
Uzbekistan,UZB,2002,4.013
Uzbekistan,UZB,2003,3.8952
Uzbekistan,UZB,2004,3.8268
Uzbekistan,UZB,2005,3.6119
Uzbekistan,UZB,2006,3.6536
Uzbekistan,UZB,2007,3.6216
Uzbekistan,UZB,2008,3.7127
Uzbekistan,UZB,2009,3.0689
Uzbekistan,UZB,2010,2.9878
Uzbekistan,UZB,2011,3.283
Uzbekistan,UZB,2012,3.336
Uzbekistan,UZB,2013,2.9504
Uzbekistan,UZB,2014,2.7744
Uzbekistan,UZB,2015,2.6494
Uzbekistan,UZB,2016,2.7667
Uzbekistan,UZB,2017,2.6866
Uzbekistan,UZB,2018,2.7666
Uzbekistan,UZB,2019,2.7271
Uzbekistan,UZB,2020,2.6027
Venezuela,VEN,1932,0.2885
Venezuela,VEN,1933,0.2829
Venezuela,VEN,1934,0.3072
Venezuela,VEN,1935,0.32
Venezuela,VEN,1936,0.3281
Venezuela,VEN,1937,0.3367
Venezuela,VEN,1938,0.403
Venezuela,VEN,1941,0.2431
Venezuela,VEN,1942,0.1939
Venezuela,VEN,1943,0.1542
Venezuela,VEN,1944,0.2456
Venezuela,VEN,1945,0.2752
Venezuela,VEN,1946,0.328
Venezuela,VEN,1947,0.4486
Venezuela,VEN,1948,0.4548
Venezuela,VEN,1949,0.4078
Venezuela,VEN,1950,0.4204
Venezuela,VEN,1951,0.5189
Venezuela,VEN,1952,0.6047
Venezuela,VEN,1953,0.7197
Venezuela,VEN,1954,0.7788
Venezuela,VEN,1955,0.8404
Venezuela,VEN,1956,0.8809
Venezuela,VEN,1957,1.026
Venezuela,VEN,1958,1.0713
Venezuela,VEN,1959,1.1015
Venezuela,VEN,1960,1.1669
Venezuela,VEN,1961,1.1983
Venezuela,VEN,1962,1.223
Venezuela,VEN,1963,1.277
Venezuela,VEN,1964,1.3575
Venezuela,VEN,1965,1.3901
Venezuela,VEN,1966,1.4294
Venezuela,VEN,1967,1.5149
Venezuela,VEN,1968,1.5136
Venezuela,VEN,1969,1.5092
Venezuela,VEN,1970,1.6483
Venezuela,VEN,1971,1.666
Venezuela,VEN,1972,1.6351
Venezuela,VEN,1973,1.8965
Venezuela,VEN,1974,1.8963
Venezuela,VEN,1975,1.7915
Venezuela,VEN,1976,1.6432
Venezuela,VEN,1977,1.7979
Venezuela,VEN,1978,1.8069
Venezuela,VEN,1979,2.0335
Venezuela,VEN,1980,2.1671
Venezuela,VEN,1981,2.0275
Venezuela,VEN,1982,2.0571
Venezuela,VEN,1983,2.082
Venezuela,VEN,1984,2.2299
Venezuela,VEN,1985,2.1119
Venezuela,VEN,1986,2.3078
Venezuela,VEN,1987,2.2471
Venezuela,VEN,1988,2.2869
Venezuela,VEN,1989,2.0373
Venezuela,VEN,1990,2.1569
Venezuela,VEN,1991,2.1435
Venezuela,VEN,1992,0.9407
Venezuela,VEN,1993,1.8954
Venezuela,VEN,1994,2.3302
Venezuela,VEN,1995,2.6066
Venezuela,VEN,1996,2.8644
Venezuela,VEN,1997,2.8754
Venezuela,VEN,1998,3.4471
Venezuela,VEN,1999,3.2771
Venezuela,VEN,2000,2.2059
Venezuela,VEN,2001,2.4697
Venezuela,VEN,2002,2.2195
Venezuela,VEN,2003,2.0282
Venezuela,VEN,2004,1.9657
Venezuela,VEN,2005,1.9686
Venezuela,VEN,2006,1.7032
Venezuela,VEN,2007,1.7152
Venezuela,VEN,2008,1.6293
Venezuela,VEN,2009,1.5599
Venezuela,VEN,2010,1.6766
Venezuela,VEN,2011,1.6574
Venezuela,VEN,2012,1.6942
Venezuela,VEN,2013,1.6289
Venezuela,VEN,2014,1.5527
Venezuela,VEN,2015,1.5436
Venezuela,VEN,2016,1.6333
Venezuela,VEN,2017,1.6266
Venezuela,VEN,2018,1.4437
Venezuela,VEN,2019,1.183
Venezuela,VEN,2020,0.8697
Vietnam,VNM,1981,0.0003
Vietnam,VNM,1982,0.0007
Vietnam,VNM,1983,0.0023
Vietnam,VNM,1984,0.002
Vietnam,VNM,1985,0.0012
Vietnam,VNM,1986,0.0012
Vietnam,VNM,1987,0.0012
Vietnam,VNM,1988,0.0008
Vietnam,VNM,1989,0.0002
Vietnam,VNM,1990,0.0001
Vietnam,VNM,1991,0.0001
Vietnam,VNM,1995,0.0057
Vietnam,VNM,1996,0.0082
Vietnam,VNM,1997,0.0148
Vietnam,VNM,1998,0.0243
Vietnam,VNM,1999,0.0273
Vietnam,VNM,2000,0.0383
Vietnam,VNM,2001,0.0318
Vietnam,VNM,2002,0.0503
Vietnam,VNM,2003,0.0633
Vietnam,VNM,2004,0.1055
Vietnam,VNM,2005,0.1121
Vietnam,VNM,2006,0.1325
Vietnam,VNM,2007,0.1461
Vietnam,VNM,2008,0.1612
Vietnam,VNM,2009,0.1765
Vietnam,VNM,2010,0.2052
Vietnam,VNM,2011,0.1832
Vietnam,VNM,2012,0.2
Vietnam,VNM,2013,0.2063
Vietnam,VNM,2014,0.2137
Vietnam,VNM,2015,0.2208
Vietnam,VNM,2016,0.2175
Vietnam,VNM,2017,0.189
Vietnam,VNM,2018,0.1942
Vietnam,VNM,2019,0.1962
Vietnam,VNM,2020,0.1719
World,OWID_WRL,1882,0.0001
World,OWID_WRL,1883,0.0003
World,OWID_WRL,1884,0.0008
World,OWID_WRL,1885,0.0025
World,OWID_WRL,1886,0.0052
World,OWID_WRL,1887,0.0079
World,OWID_WRL,1888,0.0111
World,OWID_WRL,1889,0.008
World,OWID_WRL,1890,0.0076
World,OWID_WRL,1891,0.0058
World,OWID_WRL,1892,0.005
World,OWID_WRL,1893,0.0047
World,OWID_WRL,1894,0.0042
World,OWID_WRL,1895,0.0044
World,OWID_WRL,1896,0.0043
World,OWID_WRL,1897,0.0045
World,OWID_WRL,1898,0.0052
World,OWID_WRL,1899,0.0067
World,OWID_WRL,1900,0.007
World,OWID_WRL,1901,0.0078
World,OWID_WRL,1902,0.0082
World,OWID_WRL,1903,0.0086
World,OWID_WRL,1904,0.0089
World,OWID_WRL,1905,0.01
World,OWID_WRL,1906,0.011
World,OWID_WRL,1907,0.0114
World,OWID_WRL,1908,0.0112
World,OWID_WRL,1909,0.0132
World,OWID_WRL,1910,0.0139
World,OWID_WRL,1911,0.0142
World,OWID_WRL,1912,0.0156
World,OWID_WRL,1913,0.0162
World,OWID_WRL,1914,0.0164
World,OWID_WRL,1915,0.0172
World,OWID_WRL,1916,0.0205
World,OWID_WRL,1917,0.0215
World,OWID_WRL,1918,0.0193
World,OWID_WRL,1919,0.0199
World,OWID_WRL,1920,0.0216
World,OWID_WRL,1921,0.018
World,OWID_WRL,1922,0.0205
World,OWID_WRL,1923,0.0266
World,OWID_WRL,1924,0.03
World,OWID_WRL,1925,0.0318
World,OWID_WRL,1926,0.0341
World,OWID_WRL,1927,0.0372
World,OWID_WRL,1928,0.0401
World,OWID_WRL,1929,0.0494
World,OWID_WRL,1930,0.0495
World,OWID_WRL,1931,0.0438
World,OWID_WRL,1932,0.0412
World,OWID_WRL,1933,0.042
World,OWID_WRL,1934,0.0466
World,OWID_WRL,1935,0.0504
World,OWID_WRL,1936,0.0562
World,OWID_WRL,1937,0.0623
World,OWID_WRL,1938,0.0594
World,OWID_WRL,1939,0.0614
World,OWID_WRL,1940,0.066
World,OWID_WRL,1941,0.0654
World,OWID_WRL,1942,0.0702
World,OWID_WRL,1943,0.0768
World,OWID_WRL,1944,0.0823
World,OWID_WRL,1945,0.0896
World,OWID_WRL,1946,0.0919
World,OWID_WRL,1947,0.101
World,OWID_WRL,1948,0.1132
World,OWID_WRL,1949,0.1201
World,OWID_WRL,1950,0.1392
World,OWID_WRL,1951,0.161
World,OWID_WRL,1952,0.1699
World,OWID_WRL,1953,0.1772
World,OWID_WRL,1954,0.184
World,OWID_WRL,1955,0.1973
World,OWID_WRL,1956,0.208
World,OWID_WRL,1957,0.225
World,OWID_WRL,1958,0.2412
World,OWID_WRL,1959,0.2544
