Entity,Code,Year,Annual CO2 emissions from coal (per capita)
Thailand,THA,2001,0.5471
Thailand,THA,2002,0.5481
Thailand,THA,2003,0.5831
Thailand,THA,2004,0.6493
Thailand,THA,2005,0.6297
Thailand,THA,2006,0.6876
Thailand,THA,2007,0.7798
Thailand,THA,2008,0.8462
Thailand,THA,2009,0.7923
Thailand,THA,2010,0.8355
Thailand,THA,2011,0.9316
Thailand,THA,2012,0.9332
Thailand,THA,2013,0.9718
Thailand,THA,2014,0.8893
Thailand,THA,2015,0.9404
Thailand,THA,2016,0.8569
Thailand,THA,2017,0.9069
Thailand,THA,2018,0.8727
Thailand,THA,2019,0.7756
Thailand,THA,2020,0.7882
Trinidad and Tobago,TTO,1950,0.0796
Trinidad and Tobago,TTO,1951,0.0723
Trinidad and Tobago,TTO,1952,0.076
Trinidad and Tobago,TTO,1953,0.0474
Trinidad and Tobago,TTO,1954,0.0153
Trinidad and Tobago,TTO,1955,0.005
Trinidad and Tobago,TTO,1956,0.0048
Trinidad and Tobago,TTO,1957,0.0047
Trinidad and Tobago,TTO,1959,0.0044
Trinidad and Tobago,TTO,1960,0.0043
Trinidad and Tobago,TTO,1962,0.0042
Trinidad and Tobago,TTO,1963,0.0041
Trinidad and Tobago,TTO,1964,0.0041
Trinidad and Tobago,TTO,1965,0.004
Trinidad and Tobago,TTO,1966,0.004
Tunisia,TUN,1916,0.0048
Tunisia,TUN,1917,0.0128
Tunisia,TUN,1918,0.0175
Tunisia,TUN,1920,0.0125
Tunisia,TUN,1921,0.0093
Tunisia,TUN,1939,0.0011
Tunisia,TUN,1940,0.0088
Tunisia,TUN,1941,0.0338
Tunisia,TUN,1942,0.0413
Tunisia,TUN,1943,0.0122
Tunisia,TUN,1944,0.0189
Tunisia,TUN,1945,0.0198
Tunisia,TUN,1946,0.0267
Tunisia,TUN,1947,0.0202
Tunisia,TUN,1948,0.0189
Tunisia,TUN,1949,0.0124
Tunisia,TUN,1950,0.126
Tunisia,TUN,1951,0.1527
Tunisia,TUN,1952,0.1262
Tunisia,TUN,1953,0.0582
Tunisia,TUN,1954,0.05
Tunisia,TUN,1955,0.0307
Tunisia,TUN,1956,0.0303
Tunisia,TUN,1957,0.0582
Tunisia,TUN,1958,0.0224
Tunisia,TUN,1959,0.0186
Tunisia,TUN,1960,0.0272
Tunisia,TUN,1961,0.032
Tunisia,TUN,1962,0.0213
Tunisia,TUN,1963,0.0226
Tunisia,TUN,1964,0.0238
Tunisia,TUN,1965,0.029
Tunisia,TUN,1966,0.0458
Tunisia,TUN,1967,0.0757
Tunisia,TUN,1968,0.0657
Tunisia,TUN,1969,0.065
Tunisia,TUN,1970,0.0717
Tunisia,TUN,1971,0.0488
Tunisia,TUN,1972,0.0665
Tunisia,TUN,1973,0.0508
Tunisia,TUN,1974,0.0775
Tunisia,TUN,1975,0.0557
Tunisia,TUN,1976,0.0501
Tunisia,TUN,1977,0.0439
Tunisia,TUN,1978,0.049
Tunisia,TUN,1979,0.0602
Tunisia,TUN,1980,0.0368
Tunisia,TUN,1981,0.0475
Tunisia,TUN,1982,0.0277
Tunisia,TUN,1983,0.037
Tunisia,TUN,1984,0.037
Tunisia,TUN,1985,0.0345
Tunisia,TUN,1986,0.0297
Tunisia,TUN,1987,0.0328
Tunisia,TUN,1988,0.0391
Tunisia,TUN,1989,0.0368
Tunisia,TUN,1990,0.032
Tunisia,TUN,1991,0.0322
Tunisia,TUN,1992,0.0323
Tunisia,TUN,1993,0.0329
Tunisia,TUN,1994,0.0294
Tunisia,TUN,1995,0.0261
Tunisia,TUN,1996,0.0257
Tunisia,TUN,1997,0.0277
Tunisia,TUN,1998,0.022
Tunisia,TUN,1999,0.0309
Tunisia,TUN,2000,0.0287
Tunisia,TUN,2001,0.0262
Tunisia,TUN,2002,0.0219
Tunisia,TUN,2003,0.0063
Tunisia,TUN,2010,0.0052
Tunisia,TUN,2011,0.0041
Turkey,TUR,1865,0.0129
Turkey,TUR,1866,0.0179
Turkey,TUR,1867,0.0194
Turkey,TUR,1868,0.015
Turkey,TUR,1869,0.0227
Turkey,TUR,1870,0.0133
Turkey,TUR,1871,0.0166
Turkey,TUR,1872,0.0205
Turkey,TUR,1873,0.0198
Turkey,TUR,1874,0.0212
Turkey,TUR,1875,0.0289
Turkey,TUR,1876,0.0224
Turkey,TUR,1877,0.0363
Turkey,TUR,1878,0.0263
Turkey,TUR,1879,0.01
Turkey,TUR,1880,0.0111
Turkey,TUR,1881,0.0145
Turkey,TUR,1882,0.0121
Turkey,TUR,1883,0.0126
Turkey,TUR,1884,0.0137
Turkey,TUR,1885,0.015
Turkey,TUR,1886,0.0104
Turkey,TUR,1887,0.0187
Turkey,TUR,1888,0.0203
Turkey,TUR,1889,0.0304
Turkey,TUR,1890,0.0275
Turkey,TUR,1891,0.03
Turkey,TUR,1892,0.0304
Turkey,TUR,1893,0.0313
Turkey,TUR,1894,0.0287
Turkey,TUR,1895,0.0272
Turkey,TUR,1896,0.032
Turkey,TUR,1897,0.0226
Turkey,TUR,1898,0.0374
Turkey,TUR,1899,0.0476
Turkey,TUR,1900,0.0731
Turkey,TUR,1901,0.0665
Turkey,TUR,1902,0.073
Turkey,TUR,1903,0.0834
Turkey,TUR,1904,0.094
Turkey,TUR,1905,0.1047
Turkey,TUR,1906,0.1073
Turkey,TUR,1907,0.127
Turkey,TUR,1908,0.1156
Turkey,TUR,1909,0.1309
Turkey,TUR,1910,0.1259
Turkey,TUR,1911,0.1493
Turkey,TUR,1912,0.1345
Turkey,TUR,1913,0.1383
Turkey,TUR,1914,0.1138
Turkey,TUR,1915,0.0715
Turkey,TUR,1916,0.0356
Turkey,TUR,1917,0.0274
Turkey,TUR,1918,0.0323
Turkey,TUR,1919,0.0665
Turkey,TUR,1920,0.0996
Turkey,TUR,1921,0.0598
Turkey,TUR,1922,0.0714
Turkey,TUR,1923,0.1032
Turkey,TUR,1924,0.1706
Turkey,TUR,1925,0.1635
Turkey,TUR,1926,0.2063
Turkey,TUR,1927,0.2232
Turkey,TUR,1928,0.2092
Turkey,TUR,1929,0.2355
Turkey,TUR,1930,0.2609
Turkey,TUR,1931,0.2538
Turkey,TUR,1932,0.2536
Turkey,TUR,1933,0.2908
Turkey,TUR,1934,0.3541
Turkey,TUR,1935,0.3577
Turkey,TUR,1936,0.347
Turkey,TUR,1937,0.2435
Turkey,TUR,1938,0.2602
Turkey,TUR,1939,0.2704
Turkey,TUR,1940,0.2979
Turkey,TUR,1941,0.3008
Turkey,TUR,1942,0.2609
Turkey,TUR,1943,0.3199
Turkey,TUR,1944,0.3586
Turkey,TUR,1945,0.3559
Turkey,TUR,1946,0.3457
Turkey,TUR,1947,0.3614
Turkey,TUR,1948,0.366
Turkey,TUR,1949,0.3698
Turkey,TUR,1950,0.3631
Turkey,TUR,1951,0.3688
Turkey,TUR,1952,0.3511
Turkey,TUR,1953,0.4338
Turkey,TUR,1954,0.4329
Turkey,TUR,1955,0.4073
Turkey,TUR,1956,0.4245
Turkey,TUR,1957,0.4552
Turkey,TUR,1958,0.4564
Turkey,TUR,1959,0.4199
Turkey,TUR,1960,0.4121
Turkey,TUR,1961,0.3774
Turkey,TUR,1962,0.4126
Turkey,TUR,1963,0.4388
Turkey,TUR,1964,0.4748
Turkey,TUR,1965,0.4579
Turkey,TUR,1966,0.5004
Turkey,TUR,1967,0.4628
Turkey,TUR,1968,0.4611
Turkey,TUR,1969,0.4746
Turkey,TUR,1970,0.5012
Turkey,TUR,1971,0.4955
Turkey,TUR,1972,0.5166
Turkey,TUR,1973,0.5135
Turkey,TUR,1974,0.5198
Turkey,TUR,1975,0.5347
Turkey,TUR,1976,0.5879
Turkey,TUR,1977,0.5823
Turkey,TUR,1978,0.4857
Turkey,TUR,1979,0.5821
Turkey,TUR,1980,0.5502
Turkey,TUR,1981,0.6055
Turkey,TUR,1982,0.6767
Turkey,TUR,1983,0.7361
Turkey,TUR,1984,0.807
Turkey,TUR,1985,0.9525
Turkey,TUR,1986,1.0419
Turkey,TUR,1987,1.0859
Turkey,TUR,1988,1.0321
Turkey,TUR,1989,1.1081
Turkey,TUR,1990,1.3002
Turkey,TUR,1991,1.3651
Turkey,TUR,1992,1.3441
Turkey,TUR,1993,1.243
Turkey,TUR,1994,1.1888
Turkey,TUR,1995,1.2075
Turkey,TUR,1996,1.3893
Turkey,TUR,1997,1.4975
Turkey,TUR,1998,1.5313
Turkey,TUR,1999,1.3512
Turkey,TUR,2000,1.5569
Turkey,TUR,2001,1.3159
Turkey,TUR,2002,1.3384
Turkey,TUR,2003,1.3912
Turkey,TUR,2004,1.3924
Turkey,TUR,2005,1.5022
Turkey,TUR,2006,1.6219
Turkey,TUR,2007,1.8102
Turkey,TUR,2008,1.7429
Turkey,TUR,2009,1.8265
Turkey,TUR,2010,1.7902
Turkey,TUR,2011,1.8392
Turkey,TUR,2012,1.8945
Turkey,TUR,2013,1.6497
Turkey,TUR,2014,1.6853
Turkey,TUR,2015,1.7656
Turkey,TUR,2016,1.896
Turkey,TUR,2017,1.9443
Turkey,TUR,2018,1.9836
Turkey,TUR,2019,1.9801
Turkey,TUR,2020,1.8512
Turkmenistan,TKM,1830,0.0004
Turkmenistan,TKM,1831,0.0005
Turkmenistan,TKM,1832,0.0003
Turkmenistan,TKM,1833,0.0004
Turkmenistan,TKM,1850,0.002
Turkmenistan,TKM,1855,0.0058
Turkmenistan,TKM,1858,0.0079
Turkmenistan,TKM,1859,0.0083
Turkmenistan,TKM,1860,0.009
Turkmenistan,TKM,1861,0.0118
Turkmenistan,TKM,1862,0.0104
Turkmenistan,TKM,1863,0.0099
Turkmenistan,TKM,1864,0.0104
Turkmenistan,TKM,1865,0.0093
Turkmenistan,TKM,1866,0.0363
Turkmenistan,TKM,1867,0.0399
Turkmenistan,TKM,1868,0.0275
Turkmenistan,TKM,1869,0.0406
Turkmenistan,TKM,1870,0.0444
Turkmenistan,TKM,1871,0.0649
Turkmenistan,TKM,1872,0.0653
Turkmenistan,TKM,1873,0.0499
Turkmenistan,TKM,1874,0.0549
Turkmenistan,TKM,1875,0.0545
Turkmenistan,TKM,1876,0.0582
Turkmenistan,TKM,1877,0.0477
Turkmenistan,TKM,1878,0.0654
Turkmenistan,TKM,1879,0.058
Turkmenistan,TKM,1880,0.0692
Turkmenistan,TKM,1881,0.0586
Turkmenistan,TKM,1882,0.0596
Turkmenistan,TKM,1883,0.069
Turkmenistan,TKM,1884,0.0498
Turkmenistan,TKM,1885,0.0457
Turkmenistan,TKM,1886,0.0458
Turkmenistan,TKM,1887,0.0388
Turkmenistan,TKM,1888,0.0382
Turkmenistan,TKM,1889,0.0451
Turkmenistan,TKM,1890,0.0461
Turkmenistan,TKM,1891,0.0435
Turkmenistan,TKM,1892,0.0468
Turkmenistan,TKM,1893,0.0538
Turkmenistan,TKM,1894,0.0627
Turkmenistan,TKM,1895,0.0561
Turkmenistan,TKM,1896,0.0587
Turkmenistan,TKM,1897,0.0688
Turkmenistan,TKM,1898,0.0757
Turkmenistan,TKM,1899,0.0974
Turkmenistan,TKM,1900,0.105
Turkmenistan,TKM,1901,0.0939
Turkmenistan,TKM,1902,0.0929
Turkmenistan,TKM,1903,0.1008
Turkmenistan,TKM,1904,0.1212
Turkmenistan,TKM,1905,0.1362
Turkmenistan,TKM,1906,0.1544
Turkmenistan,TKM,1907,0.1831
Turkmenistan,TKM,1908,0.1836
Turkmenistan,TKM,1909,0.1892
Turkmenistan,TKM,1910,0.1729
Turkmenistan,TKM,1911,0.197
Turkmenistan,TKM,1912,0.2478
Turkmenistan,TKM,1913,0.2983
Turkmenistan,TKM,1914,0.2316
Turkmenistan,TKM,1915,0.1743
Turkmenistan,TKM,1916,0.1834
Turkmenistan,TKM,1917,0.1743
Turkmenistan,TKM,1918,0.0645
Turkmenistan,TKM,1919,0.0349
Turkmenistan,TKM,1920,0.0333
Turkmenistan,TKM,1921,0.0413
Turkmenistan,TKM,1922,0.0497
Turkmenistan,TKM,1923,0.0533
Turkmenistan,TKM,1924,0.0743
Turkmenistan,TKM,1925,0.0653
Turkmenistan,TKM,1926,0.1191
Turkmenistan,TKM,1927,0.1528
Turkmenistan,TKM,1928,0.1858
Turkmenistan,TKM,1929,0.1717
Turkmenistan,TKM,1930,0.1603
Turkmenistan,TKM,1931,0.1883
Turkmenistan,TKM,1932,0.263
Turkmenistan,TKM,1933,0.3295
Turkmenistan,TKM,1934,0.4223
Turkmenistan,TKM,1935,0.5081
Turkmenistan,TKM,1936,0.6036
Turkmenistan,TKM,1937,0.5987
Turkmenistan,TKM,1938,0.6247
Turkmenistan,TKM,1939,0.6307
Turkmenistan,TKM,1940,0.8608
Turkmenistan,TKM,1941,0.6802
Turkmenistan,TKM,1942,0.1879
Turkmenistan,TKM,1943,0.2437
Turkmenistan,TKM,1944,0.3803
Turkmenistan,TKM,1945,0.7439
Turkmenistan,TKM,1946,0.8081
Turkmenistan,TKM,1947,0.9531
Turkmenistan,TKM,1948,0.9609
Turkmenistan,TKM,1949,1.0629
Turkmenistan,TKM,1950,1.143
Turkmenistan,TKM,1951,1.219
Turkmenistan,TKM,1952,1.227
Turkmenistan,TKM,1953,1.2172
Turkmenistan,TKM,1954,1.2717
Turkmenistan,TKM,1955,1.3575
Turkmenistan,TKM,1956,1.3425
Turkmenistan,TKM,1957,1.3163
Turkmenistan,TKM,1958,1.2242
Turkmenistan,TKM,1959,1.1462
Turkmenistan,TKM,1960,1.0399
Turkmenistan,TKM,1961,0.916
Turkmenistan,TKM,1962,0.816
Turkmenistan,TKM,1963,0.7835
Turkmenistan,TKM,1964,0.7499
Turkmenistan,TKM,1965,0.7291
Turkmenistan,TKM,1966,0.7147
Turkmenistan,TKM,1967,0.6746
Turkmenistan,TKM,1968,0.6259
Turkmenistan,TKM,1969,0.603
Turkmenistan,TKM,1970,0.6376
Turkmenistan,TKM,1971,0.6119
Turkmenistan,TKM,1972,0.6038
Turkmenistan,TKM,1973,0.5804
Turkmenistan,TKM,1974,0.5525
Turkmenistan,TKM,1975,0.5457
Turkmenistan,TKM,1976,0.5397
Turkmenistan,TKM,1977,0.5274
Turkmenistan,TKM,1978,0.4993
Turkmenistan,TKM,1979,0.4833
Turkmenistan,TKM,1980,0.5003
Turkmenistan,TKM,1981,0.4224
Turkmenistan,TKM,1982,0.4159
Turkmenistan,TKM,1983,0.3975
Turkmenistan,TKM,1984,0.3811
Turkmenistan,TKM,1985,0.4339
Turkmenistan,TKM,1986,0.4255
Turkmenistan,TKM,1987,0.4121
Turkmenistan,TKM,1988,0.3555
Turkmenistan,TKM,1989,0.4027
Turkmenistan,TKM,1990,0.3852
Turkmenistan,TKM,1991,0.3192
Turkmenistan,TKM,1992,0.4078
Turkmenistan,TKM,1993,0.0895
Turkmenistan,TKM,1996,0.0615
Ukraine,UKR,1830,0.0003
Ukraine,UKR,1831,0.0003
Ukraine,UKR,1832,0.0002
Ukraine,UKR,1833,0.0003
Ukraine,UKR,1850,0.0015
Ukraine,UKR,1855,0.0043
Ukraine,UKR,1858,0.0059
Ukraine,UKR,1859,0.0062
Ukraine,UKR,1860,0.008
Ukraine,UKR,1861,0.0101
Ukraine,UKR,1862,0.009
Ukraine,UKR,1863,0.0093
Ukraine,UKR,1864,0.0103
Ukraine,UKR,1865,0.0097
Ukraine,UKR,1866,0.0309
Ukraine,UKR,1867,0.0351
Ukraine,UKR,1868,0.0286
Ukraine,UKR,1869,0.0387
Ukraine,UKR,1870,0.0416
Ukraine,UKR,1871,0.056
Ukraine,UKR,1872,0.0569
Ukraine,UKR,1873,0.0523
Ukraine,UKR,1874,0.0624
Ukraine,UKR,1875,0.0704
Ukraine,UKR,1876,0.0855
Ukraine,UKR,1877,0.0845
Ukraine,UKR,1878,0.1101
Ukraine,UKR,1879,0.1101
Ukraine,UKR,1880,0.1284
Ukraine,UKR,1881,0.1302
Ukraine,UKR,1882,0.1354
Ukraine,UKR,1883,0.1532
Ukraine,UKR,1884,0.1456
Ukraine,UKR,1885,0.1518
Ukraine,UKR,1886,0.1538
Ukraine,UKR,1887,0.153
Ukraine,UKR,1888,0.1561
Ukraine,UKR,1889,0.1714
Ukraine,UKR,1890,0.1876
Ukraine,UKR,1891,0.1963
Ukraine,UKR,1892,0.2075
Ukraine,UKR,1893,0.24
Ukraine,UKR,1894,0.2525
Ukraine,UKR,1895,0.2676
Ukraine,UKR,1896,0.273
Ukraine,UKR,1897,0.3149
Ukraine,UKR,1898,0.3488
Ukraine,UKR,1899,0.4148
Ukraine,UKR,1900,0.46
Ukraine,UKR,1901,0.4496
Ukraine,UKR,1902,0.4347
Ukraine,UKR,1903,0.4361
Ukraine,UKR,1904,0.4926
Ukraine,UKR,1905,0.4627
Ukraine,UKR,1906,0.5232
Ukraine,UKR,1907,0.5893
Ukraine,UKR,1908,0.5881
Ukraine,UKR,1909,0.613
Ukraine,UKR,1910,0.5875
Ukraine,UKR,1911,0.6174
Ukraine,UKR,1912,0.7091
Ukraine,UKR,1913,0.7791
Ukraine,UKR,1914,0.6785
Ukraine,UKR,1915,0.5924
Ukraine,UKR,1916,0.6251
Ukraine,UKR,1917,0.5753
Ukraine,UKR,1918,0.2239
Ukraine,UKR,1919,0.1673
Ukraine,UKR,1920,0.1538
Ukraine,UKR,1921,0.1726
Ukraine,UKR,1922,0.2083
Ukraine,UKR,1923,0.2267
Ukraine,UKR,1924,0.2801
Ukraine,UKR,1925,0.2665
Ukraine,UKR,1926,0.4063
Ukraine,UKR,1927,0.5051
Ukraine,UKR,1928,0.567
Ukraine,UKR,1929,0.5861
Ukraine,UKR,1930,0.7161
Ukraine,UKR,1931,0.8495
Ukraine,UKR,1932,1.0107
Ukraine,UKR,1933,1.1549
Ukraine,UKR,1934,1.4059
Ukraine,UKR,1935,1.6013
Ukraine,UKR,1936,1.8364
Ukraine,UKR,1937,1.8529
Ukraine,UKR,1938,1.9369
Ukraine,UKR,1939,1.9454
Ukraine,UKR,1940,2.3768
Ukraine,UKR,1941,2.026
Ukraine,UKR,1942,0.917
Ukraine,UKR,1943,1.0164
Ukraine,UKR,1944,1.4939
Ukraine,UKR,1945,1.7917
Ukraine,UKR,1946,1.9866
Ukraine,UKR,1947,2.3656
Ukraine,UKR,1948,2.4749
Ukraine,UKR,1949,2.7766
Ukraine,UKR,1950,3.0501
Ukraine,UKR,1951,3.2605
Ukraine,UKR,1952,3.4157
Ukraine,UKR,1953,3.5353
Ukraine,UKR,1954,3.7936
Ukraine,UKR,1955,4.2171
Ukraine,UKR,1956,4.4985
Ukraine,UKR,1957,4.7851
Ukraine,UKR,1958,4.9313
Ukraine,UKR,1959,5.0222
Ukraine,UKR,1960,5.0308
Ukraine,UKR,1961,4.9561
Ukraine,UKR,1962,4.9419
Ukraine,UKR,1963,5.1141
Ukraine,UKR,1964,5.2559
Ukraine,UKR,1965,5.4172
Ukraine,UKR,1966,5.581
Ukraine,UKR,1967,5.6318
Ukraine,UKR,1968,5.5845
Ukraine,UKR,1969,5.6598
Ukraine,UKR,1970,5.9744
Ukraine,UKR,1971,6.0998
Ukraine,UKR,1972,6.2724
Ukraine,UKR,1973,6.3369
Ukraine,UKR,1974,6.3579
Ukraine,UKR,1975,6.5376
Ukraine,UKR,1976,6.6919
Ukraine,UKR,1977,6.7908
Ukraine,UKR,1978,6.7764
Ukraine,UKR,1979,6.773
Ukraine,UKR,1980,7.0876
Ukraine,UKR,1981,6.5016
Ukraine,UKR,1982,6.5731
Ukraine,UKR,1983,6.5301
Ukraine,UKR,1984,6.4884
Ukraine,UKR,1985,7.293
Ukraine,UKR,1986,7.2539
Ukraine,UKR,1987,7.1149
Ukraine,UKR,1988,6.9093
Ukraine,UKR,1989,6.2671
Ukraine,UKR,1990,5.1137
Ukraine,UKR,1991,4.326
Ukraine,UKR,1992,4.7718
Ukraine,UKR,1993,4.5966
Ukraine,UKR,1994,3.6329
Ukraine,UKR,1995,3.42
Ukraine,UKR,1996,2.8907
Ukraine,UKR,1997,3.0746
Ukraine,UKR,1998,2.4741
Ukraine,UKR,1999,2.51
Ukraine,UKR,2000,2.516
Ukraine,UKR,2001,2.7237
Ukraine,UKR,2002,2.8393
Ukraine,UKR,2003,2.7835
Ukraine,UKR,2004,2.866
Ukraine,UKR,2005,2.8983
Ukraine,UKR,2006,3.3051
Ukraine,UKR,2007,3.4825
Ukraine,UKR,2008,3.3502
Ukraine,UKR,2009,2.9717
Ukraine,UKR,2010,3.1757
Ukraine,UKR,2011,3.3725
Ukraine,UKR,2012,3.4976
Ukraine,UKR,2013,3.5371
Ukraine,UKR,2014,3.0673
Ukraine,UKR,2015,2.6578
Ukraine,UKR,2016,2.8364
Ukraine,UKR,2017,2.5307
Ukraine,UKR,2018,2.733
Ukraine,UKR,2019,2.601
Ukraine,UKR,2020,2.3908
United Arab Emirates,ARE,2001,0.0211
United Arab Emirates,ARE,2002,0.1032
United Arab Emirates,ARE,2003,0.1135
United Arab Emirates,ARE,2004,0.1171
United Arab Emirates,ARE,2005,0.1198
United Arab Emirates,ARE,2006,0.2012
United Arab Emirates,ARE,2007,0.0832
United Arab Emirates,ARE,2008,0.1943
United Arab Emirates,ARE,2009,0.1314
United Arab Emirates,ARE,2010,0.2897
United Arab Emirates,ARE,2011,0.1872
United Arab Emirates,ARE,2012,0.574
United Arab Emirates,ARE,2013,0.7306
United Arab Emirates,ARE,2014,0.812
United Arab Emirates,ARE,2015,0.7021
United Arab Emirates,ARE,2016,0.7456
United Arab Emirates,ARE,2017,0.8508
United Arab Emirates,ARE,2018,0.7552
United Arab Emirates,ARE,2019,0.7665
United Arab Emirates,ARE,2020,0.9919
United Kingdom,GBR,1750,1.0067
United Kingdom,GBR,1760,1.0198
United Kingdom,GBR,1770,1.1835
United Kingdom,GBR,1780,1.3767
United Kingdom,GBR,1790,1.6648
United Kingdom,GBR,1800,2.4775
United Kingdom,GBR,1801,2.4581
United Kingdom,GBR,1802,2.4445
United Kingdom,GBR,1803,2.7194
United Kingdom,GBR,1804,2.7027
United Kingdom,GBR,1805,2.7736
United Kingdom,GBR,1806,2.8999
United Kingdom,GBR,1807,2.8695
United Kingdom,GBR,1808,2.8398
United Kingdom,GBR,1809,2.8103
United Kingdom,GBR,1810,2.701
United Kingdom,GBR,1811,2.7727
United Kingdom,GBR,1812,2.7424
United Kingdom,GBR,1813,2.6204
United Kingdom,GBR,1814,2.5214
United Kingdom,GBR,1815,2.4331
United Kingdom,GBR,1816,2.4459
United Kingdom,GBR,1817,2.3367
United Kingdom,GBR,1818,2.2117
United Kingdom,GBR,1819,2.1248
United Kingdom,GBR,1820,2.0538
United Kingdom,GBR,1821,2.0096
United Kingdom,GBR,1822,2.0429
United Kingdom,GBR,1823,2.1235
United Kingdom,GBR,1824,2.1953
United Kingdom,GBR,1825,2.1899
United Kingdom,GBR,1826,2.1861
United Kingdom,GBR,1827,2.2481
United Kingdom,GBR,1828,2.2347
United Kingdom,GBR,1829,2.2388
United Kingdom,GBR,1830,2.8153
United Kingdom,GBR,1831,2.6977
United Kingdom,GBR,1832,2.6617
United Kingdom,GBR,1833,2.6308
United Kingdom,GBR,1834,2.6057
United Kingdom,GBR,1835,2.5683
United Kingdom,GBR,1836,2.9777
United Kingdom,GBR,1837,2.8442
United Kingdom,GBR,1838,2.893
United Kingdom,GBR,1839,2.943
United Kingdom,GBR,1840,3.0427
United Kingdom,GBR,1841,3.0603
United Kingdom,GBR,1842,3.1817
United Kingdom,GBR,1843,3.3151
United Kingdom,GBR,1844,3.4724
United Kingdom,GBR,1845,3.7084
United Kingdom,GBR,1846,3.5434
United Kingdom,GBR,1847,3.8281
United Kingdom,GBR,1848,4.0337
United Kingdom,GBR,1849,4.271
United Kingdom,GBR,1850,4.4985
United Kingdom,GBR,1851,4.2612
United Kingdom,GBR,1852,4.2234
United Kingdom,GBR,1853,4.174
United Kingdom,GBR,1854,4.9986
United Kingdom,GBR,1855,4.6516
United Kingdom,GBR,1856,4.9747
United Kingdom,GBR,1857,4.8551
United Kingdom,GBR,1858,4.7286
United Kingdom,GBR,1859,5.2153
United Kingdom,GBR,1860,5.7976
United Kingdom,GBR,1861,5.9967
United Kingdom,GBR,1862,5.7572
United Kingdom,GBR,1863,6.0701
United Kingdom,GBR,1864,6.4774
United Kingdom,GBR,1865,6.8068
United Kingdom,GBR,1866,6.9531
United Kingdom,GBR,1867,7.0789
United Kingdom,GBR,1868,6.885
United Kingdom,GBR,1869,7.1602
United Kingdom,GBR,1870,7.247
United Kingdom,GBR,1871,7.6045
United Kingdom,GBR,1872,7.9358
United Kingdom,GBR,1873,8.1518
United Kingdom,GBR,1874,7.8416
United Kingdom,GBR,1875,8.1971
United Kingdom,GBR,1876,8.1003
United Kingdom,GBR,1877,8.1618
United Kingdom,GBR,1878,7.9382
United Kingdom,GBR,1879,7.9069
United Kingdom,GBR,1880,8.541
United Kingdom,GBR,1881,8.8926
United Kingdom,GBR,1882,8.8927
United Kingdom,GBR,1883,9.1759
United Kingdom,GBR,1884,8.8674
United Kingdom,GBR,1885,8.6839
United Kingdom,GBR,1886,8.5365
United Kingdom,GBR,1887,8.6836
United Kingdom,GBR,1888,8.9512
United Kingdom,GBR,1889,9.1909
United Kingdom,GBR,1890,9.323
United Kingdom,GBR,1891,9.4279
United Kingdom,GBR,1892,9.1473
United Kingdom,GBR,1893,8.1046
United Kingdom,GBR,1894,9.1977
United Kingdom,GBR,1895,9.1939
United Kingdom,GBR,1896,9.3647
United Kingdom,GBR,1897,9.5255
United Kingdom,GBR,1898,9.448
United Kingdom,GBR,1899,10.0281
United Kingdom,GBR,1900,10.0568
United Kingdom,GBR,1901,9.7497
United Kingdom,GBR,1902,10.0312
United Kingdom,GBR,1903,10.0208
United Kingdom,GBR,1904,9.9744
United Kingdom,GBR,1905,10.0179
United Kingdom,GBR,1906,10.288
United Kingdom,GBR,1907,10.6541
United Kingdom,GBR,1908,10.2885
United Kingdom,GBR,1909,10.2951
United Kingdom,GBR,1910,10.307
United Kingdom,GBR,1911,10.4945
United Kingdom,GBR,1912,9.8699
United Kingdom,GBR,1913,10.7332
United Kingdom,GBR,1914,10.3174
United Kingdom,GBR,1915,10.4244
